Latitude,Longitude,Hour
29.742595,-95.585962,7
29.742595,-95.585962,10
29.74403,-95.584527,6
29.731523,-95.480215,11
29.731523,-95.480215,4
29.763194,-95.479736,9
29.731523,-95.480215,4
29.759964,-95.479542,18
29.759964,-95.479542,17
29.705179,-95.283414,1
29.594838,-95.47961,1
29.73812,-95.377375,23
29.733034,-95.368774,23
29.733034,-95.368774,22
29.733034,-95.368774,7
29.73812,-95.377375,22
29.729381,-95.362715,11
29.83773,-95.370244,11
29.837771,-95.363941,4
29.837897,-95.345576,0
29.813142,-95.309789,15
29.882801,-95.349306,20
29.838213,-95.340712,13
29.674608,-95.248735,8
29.682648,-95.233325,14
29.668995,-95.583535,14
29.706248,-95.398954,15
29.706248,-95.398954,22
29.706248,-95.398954,19
29.706248,-95.398954,11
29.637813,-95.236149,23
29.829833,-95.4785,7
29.829833,-95.4785,9
29.729982,-95.470746,11
29.730378,-95.496866,10
29.729497,-95.535539,18
29.729982,-95.470746,14
29.730378,-95.496866,14
29.730468,-95.489728,17
29.730505,-95.487495,13
29.730313,-95.501129,16
29.730378,-95.496866,4
29.730378,-95.496866,7
29.806688,-95.422565,8
29.809729,-95.422634,21
29.666861,-95.28541,22
29.855711,-95.294641,14
29.850276,-95.489031,19
29.850276,-95.489031,17
29.850276,-95.489031,16
29.850276,-95.489031,10
29.850276,-95.489031,21
29.813317,-95.500959,8
29.820744,-95.49861,7
29.810908,-95.501007,19
29.820957,-95.498429,14
29.820744,-95.49861,22
29.865759,-95.486929,8
29.865053,-95.486964,7
29.865053,-95.486964,14
29.865759,-95.486929,11
29.716884,-95.375024,11
29.717517,-95.376266,10
29.813142,-95.309789,18
29.723843,-95.386158,15
29.723843,-95.386158,23
29.72128,-95.381938,19
29.720751,-95.381164,19
29.723843,-95.386158,13
29.844213,-95.476494,14
29.84356,-95.472572,12
29.762847,-95.420249,12
29.762847,-95.420249,13
29.773979,-95.420372,1
29.762847,-95.420249,8
30.040814,-95.365821,17
29.870131,-95.378751,15
29.725478,-95.406674,16
29.725612,-95.395266,23
29.725456,-95.408404,12
29.697959,-95.486279,7
29.6969,-95.488536,3
29.697959,-95.486279,7
29.697959,-95.486279,3
29.697959,-95.486279,22
29.6969,-95.488536,2
29.6969,-95.488536,6
29.6969,-95.488536,15
29.697959,-95.486279,3
29.689656,-95.502758,12
29.68506,-95.51172,16
29.684399,-95.513054,7
29.684399,-95.513054,15
29.688227,-95.505406,20
29.68729,-95.507231,18
29.68729,-95.507231,19
29.689656,-95.502758,9
29.684399,-95.513054,18
29.685496,-95.510796,18
29.68729,-95.507231,11
29.68729,-95.507231,21
29.689656,-95.502758,13
29.686084,-95.509749,22
29.68506,-95.51172,2
29.68729,-95.507231,22
29.68729,-95.507231,22
29.68729,-95.507231,22
29.675721,-95.542132,15
29.676012,-95.538029,11
29.675803,-95.540934,17
29.675721,-95.542132,13
29.675803,-95.540934,10
29.676278,-95.536617,18
29.676278,-95.536617,12
29.675721,-95.542132,18
29.675803,-95.540934,2
29.675721,-95.542132,20
29.675803,-95.540934,6
29.675803,-95.540934,10
29.675721,-95.542132,15
29.674936,-95.553519,7
29.675438,-95.545761,1
29.674458,-95.560788,19
29.675438,-95.545761,1
29.674936,-95.553519,22
29.674458,-95.560788,7
29.674936,-95.553519,13
29.674182,-95.572348,16
29.674182,-95.572348,13
29.674936,-95.553519,11
29.674936,-95.553519,15
29.674182,-95.572348,6
29.674833,-95.554975,19
29.674458,-95.560788,11
29.674182,-95.572348,8
29.675198,-95.550087,1
29.674504,-95.559885,13
29.675438,-95.545761,10
29.674623,-95.558238,20
29.674504,-95.559885,18
29.674623,-95.558238,9
29.674833,-95.554975,22
29.67423,-95.564117,19
29.674763,-95.582034,9
29.67551,-95.593327,4
29.675193,-95.589127,8
29.674999,-95.585767,20
29.677794,-95.604613,16
29.674475,-95.577088,15
29.674999,-95.585767,16
29.674475,-95.577088,21
29.674999,-95.585767,5
29.675325,-95.591039,6
29.675325,-95.591039,11
29.674999,-95.585767,7
29.675193,-95.589127,17
29.675325,-95.591039,13
29.676344,-95.597215,5
29.675067,-95.587013,9
29.677041,-95.599582,22
29.674763,-95.582034,22
29.674999,-95.585767,12
29.675067,-95.587013,0
29.674611,-95.580021,14
29.674999,-95.585767,7
29.674999,-95.585767,12
29.675067,-95.587013,8
29.676344,-95.597215,12
29.674999,-95.585767,9
29.674936,-95.553519,8
29.67423,-95.564117,1
29.674936,-95.553519,8
29.674315,-95.562644,14
29.674936,-95.553519,17
29.674623,-95.558238,17
29.674504,-95.559885,18
29.674504,-95.559885,4
29.674936,-95.553519,21
29.674315,-95.562644,20
29.674504,-95.559885,0
29.725205,-95.426444,20
29.725184,-95.427684,15
29.725279,-95.420344,12
29.725279,-95.420344,10
29.725279,-95.420344,7
29.725279,-95.420344,11
29.725184,-95.427684,22
29.725247,-95.42328,9
29.725279,-95.420344,6
29.725279,-95.420344,12
29.699064,-95.484221,9
29.589715,-95.239359,16
29.589715,-95.239359,14
29.589715,-95.239359,20
29.589715,-95.239359,14
29.589715,-95.239359,21
29.877704,-95.470936,20
29.799772,-95.407012,8
29.792946,-95.521973,13
29.787353,-95.521774,8
29.806574,-95.524553,9
29.792946,-95.521973,15
29.803637,-95.524429,12
29.792946,-95.521973,14
29.824749,-95.522807,22
29.798403,-95.524194,12
29.803637,-95.524429,23
29.798403,-95.524194,2
29.797945,-95.524003,17
29.798403,-95.524194,19
29.822071,-95.505624,6
29.8219,-95.509459,4
29.821799,-95.515954,1
29.837497,-95.458304,16
29.784871,-95.333616,5
29.822076,-95.334374,7
29.72467,-95.371633,1
29.72467,-95.371633,1
29.720542,-95.364682,15
29.717379,-95.355105,10
29.767312,-95.413257,15
29.700395,-95.427736,15
29.81909,-95.284359,6
29.627001,-95.492961,21
29.736798,-95.562989,18
29.852017,-95.144003,4
29.841416,-95.273377,23
29.642575,-95.441294,11
29.645019,-95.500229,17
29.647769,-95.500296,18
29.641752,-95.500524,18
29.645019,-95.500229,8
29.641752,-95.500524,15
29.86156,-95.294598,15
29.846148,-95.468146,11
29.718098,-95.418225,10
29.751592,-95.393472,4
29.96036,-95.302576,17
29.717779,-95.511564,16
29.714657,-95.513485,7
29.710893,-95.513438,11
29.826557,-95.32387,14
29.681746,-95.263207,6
29.679622,-95.266083,20
29.679596,-95.574392,16
29.683751,-95.574442,15
29.681758,-95.574419,10
29.68916,-95.574503,12
29.68916,-95.574503,0
29.7065,-95.575576,21
29.7065,-95.575576,12
29.693411,-95.574759,10
29.7065,-95.575576,19
29.7065,-95.575576,14
29.7065,-95.575576,6
29.699825,-95.575175,17
29.699825,-95.575175,14
29.632751,-95.427802,16
29.585605,-95.451223,6
29.786892,-95.364086,6
29.835968,-95.33925,22
29.835923,-95.345858,15
29.749838,-95.383213,9
29.631045,-95.273867,17
29.634388,-95.365822,14
29.847494,-95.483604,6
29.674608,-95.366177,11
29.674608,-95.366177,2
29.591282,-95.464985,19
29.653336,-95.498633,20
29.594672,-95.478742,1
29.784168,-95.298851,17
29.765466,-95.29931,12
29.628704,-95.423806,21
29.628343,-95.443672,19
29.628807,-95.425323,15
29.663055,-95.29422,14
29.788659,-95.341241,0
29.70514,-95.432972,17
29.673121,-95.533871,22
29.673121,-95.533871,8
29.673784,-95.533053,15
29.673784,-95.533053,10
29.675043,-95.515872,17
29.675043,-95.515872,18
29.668181,-95.512106,18
29.668181,-95.512106,17
29.693361,-95.417802,3
29.693361,-95.417802,15
29.693361,-95.417802,9
29.693361,-95.417802,9
29.693361,-95.417802,10
29.693361,-95.417802,6
29.678658,-95.479261,17
29.66057,-95.510823,13
29.66057,-95.510823,7
29.656841,-95.510753,10
29.67897,-95.486203,12
29.680518,-95.467592,8
29.678978,-95.484093,10
29.680694,-95.465732,10
29.678978,-95.484093,19
29.678978,-95.484093,20
29.680694,-95.465732,15
29.678978,-95.484093,22
29.67033,-95.524096,16
29.678437,-95.498849,16
29.678437,-95.498849,9
29.679347,-95.495447,18
29.679347,-95.495447,21
29.679347,-95.495447,15
29.678437,-95.498849,21
29.677965,-95.498755,15
29.679347,-95.495447,9
29.678437,-95.498849,17
29.678437,-95.498849,6
29.678437,-95.498849,8
29.678437,-95.498849,20
29.678437,-95.498849,16
29.678437,-95.498849,13
29.678437,-95.498849,8
29.678437,-95.498849,10
29.678437,-95.498849,13
29.678437,-95.498849,15
29.678437,-95.498849,18
29.675624,-95.536693,4
29.678437,-95.498849,5
29.675624,-95.536693,6
29.675624,-95.536693,23
29.678437,-95.498849,10
29.675624,-95.536693,0
29.675624,-95.536693,20
29.678437,-95.498849,9
29.813142,-95.309789,14
29.692089,-95.496759,15
29.812972,-95.353801,16
29.762927,-95.608181,11
29.590987,-95.105921,13
29.66016,-95.369119,8
29.714968,-95.608982,8
29.717129,-95.612907,8
29.750748,-95.376313,7
29.899491,-95.500409,14
29.65677,-95.523344,12
29.734454,-95.351391,11
29.971232,-95.546421,18
29.971232,-95.546421,13
29.853502,-95.28859,10
29.85472,-95.28732,0
29.7966,-95.337414,14
29.746147,-95.534681,12
29.746147,-95.534681,18
29.746312,-95.532885,11
29.747353,-95.538424,17
29.746147,-95.534681,18
29.74795,-95.572065,19
29.747498,-95.569571,9
29.747239,-95.565749,8
29.74741,-95.555998,7
29.747248,-95.55381,0
29.747045,-95.561794,9
29.747257,-95.567983,8
29.747498,-95.569571,17
29.747498,-95.569571,16
29.747239,-95.565749,1
29.747303,-95.586602,10
29.753771,-95.606033,7
29.753894,-95.607894,5
29.746824,-95.58466,21
29.746824,-95.58466,8
29.747792,-95.57395,21
29.753894,-95.607894,13
29.755715,-95.641243,6
29.755713,-95.642562,17
29.755745,-95.628633,19
29.813142,-95.309789,20
29.747368,-95.580554,14
29.754324,-95.616709,16
29.747368,-95.580554,0
29.754269,-95.620676,13
29.755713,-95.642562,14
29.755713,-95.642562,0
29.754269,-95.620676,16
29.755713,-95.642562,16
29.755713,-95.642562,12
29.755711,-95.643246,12
29.754269,-95.620676,8
29.754269,-95.620676,7
29.755715,-95.641243,7
29.755713,-95.642562,10
29.755713,-95.642562,9
29.754324,-95.616709,10
29.706016,-95.571177,7
29.706016,-95.571177,12
29.751956,-95.453639,4
29.751956,-95.453639,13
29.746702,-95.450858,13
29.741872,-95.492277,17
29.741872,-95.492277,12
29.663946,-95.486033,10
29.661697,-95.462161,6
29.849269,-95.37083,10
29.849253,-95.365391,9
29.734432,-95.495133,12
29.734432,-95.495133,2
29.734432,-95.495133,21
29.734432,-95.495133,13
29.733412,-95.548928,10
29.733412,-95.548928,19
29.733412,-95.548928,15
29.728755,-95.548832,15
29.733412,-95.548928,11
29.733412,-95.548928,13
29.733412,-95.548928,17
29.722165,-95.548712,13
29.733412,-95.548928,17
29.733412,-95.548928,17
29.733412,-95.548928,14
29.733412,-95.548928,3
29.733412,-95.548928,11
29.733412,-95.548928,10
29.733412,-95.548928,15
29.736982,-95.548226,13
29.736006,-95.613386,17
29.738404,-95.613646,21
29.867859,-95.338756,0
29.867888,-95.335787,22
29.867888,-95.335787,18
29.671975,-95.352819,9
29.726797,-95.360041,20
29.813142,-95.309789,12
29.787758,-95.334441,20
29.783832,-95.334392,17
29.663374,-95.362274,16
29.812407,-95.415091,13
29.637913,-95.361213,12
29.803158,-95.371336,10
29.793969,-95.569978,8
29.792121,-95.569983,14
29.807735,-95.570027,9
29.568848,-95.106428,8
29.68796,-95.422179,5
29.702066,-95.277757,14
29.714629,-95.278055,13
29.709132,-95.27793,5
29.712406,-95.278003,22
29.716911,-95.27815,15
29.699048,-95.277686,13
29.699048,-95.277686,13
29.69247,-95.277496,11
29.697895,-95.277646,13
29.699048,-95.277686,9
29.687368,-95.277366,20
29.697895,-95.277646,10
29.687368,-95.277366,13
29.698468,-95.277807,11
29.698468,-95.277807,13
29.67004,-95.276899,22
29.665564,-95.276758,22
29.661219,-95.276645,6
29.672408,-95.276964,13
29.665564,-95.276758,9
29.665564,-95.276758,10
29.659301,-95.276584,9
29.663273,-95.276715,15
29.665564,-95.276758,17
29.659301,-95.276584,8
29.661219,-95.276645,16
29.665564,-95.276758,14
29.667963,-95.276854,15
29.657903,-95.276552,13
29.661219,-95.276645,18
29.667963,-95.276854,21
29.667963,-95.276854,12
29.665564,-95.276758,22
29.667963,-95.276854,11
29.657903,-95.276552,15
29.667963,-95.276854,13
29.665564,-95.276758,7
29.672408,-95.276964,16
29.661219,-95.276645,12
29.667963,-95.276854,9
29.661219,-95.276645,13
29.665564,-95.276758,13
29.665564,-95.276758,13
29.663273,-95.276715,20
29.665564,-95.276758,7
29.667963,-95.276854,15
29.67004,-95.276899,15
29.661219,-95.276645,10
29.663273,-95.276715,15
29.657903,-95.276552,14
29.667963,-95.276854,19
29.665564,-95.276758,1
29.661219,-95.276645,14
29.657903,-95.276552,11
29.661219,-95.276645,15
29.665564,-95.276758,17
29.665564,-95.276758,22
29.67543,-95.296569,10
29.628591,-95.487013,20
29.700458,-95.422744,16
29.700458,-95.422744,17
29.700458,-95.422744,11
29.700458,-95.422744,7
29.639012,-95.229894,17
29.615163,-95.422615,11
29.615163,-95.422615,12
29.614959,-95.431574,10
29.614912,-95.436724,21
29.598154,-95.112905,9
29.679563,-95.602617,10
29.671046,-95.5625,14
29.671046,-95.5625,4
29.672777,-95.562535,2
29.626269,-95.462698,16
29.626806,-95.437673,17
29.636486,-95.441106,0
29.637592,-95.427666,8
29.763621,-95.48198,20
29.763621,-95.48198,8
29.695825,-95.337795,12
29.60865,-95.450154,23
29.740694,-95.466965,13
29.766134,-95.339935,22
29.873091,-95.471712,20
29.648045,-95.252494,15
29.561528,-95.124432,19
29.561528,-95.124432,17
29.770132,-95.325427,19
29.928614,-95.402816,9
29.928614,-95.402816,21
29.769905,-95.331589,15
29.769905,-95.331589,17
29.682917,-95.290176,8
29.702225,-95.42723,17
29.704404,-95.427273,17
29.703184,-95.427393,2
29.678936,-95.424786,13
29.679985,-95.426001,20
29.679985,-95.426001,16
29.73033,-95.428069,16
29.73033,-95.428069,9
29.73033,-95.428069,8
29.735397,-95.429603,14
29.725339,-95.427623,5
29.725339,-95.427623,13
29.731312,-95.428298,9
29.725339,-95.427623,19
29.727569,-95.427719,9
29.727569,-95.427719,11
29.725339,-95.427623,18
29.706996,-95.308338,0
29.632334,-95.339351,23
29.783809,-95.531919,8
29.813142,-95.309789,9
29.802374,-95.314431,16
29.813142,-95.309789,14
29.86737,-95.353154,9
29.657116,-95.481179,8
29.742412,-95.499133,14
29.741621,-95.566989,19
29.742412,-95.499133,8
29.736021,-95.354353,6
29.723238,-95.359815,18
29.65285,-95.488588,17
29.652799,-95.492967,18
29.860334,-95.488223,18
29.773451,-95.357697,16
29.774692,-95.350608,6
29.773451,-95.357697,23
29.877548,-95.284477,21
29.745606,-95.326416,9
29.841589,-95.387279,16
29.813142,-95.309789,11
29.842046,-95.374599,6
29.842046,-95.374599,21
29.706248,-95.398954,19
29.785014,-95.372974,12
29.854721,-95.292857,17
29.793389,-95.337365,1
29.793389,-95.337365,2
29.783306,-95.46767,13
29.856891,-95.268965,6
29.69565,-95.368363,3
29.769287,-95.334899,10
29.776658,-95.426322,17
29.813142,-95.309789,9
29.680573,-95.352539,13
29.680573,-95.352539,10
29.67555,-95.353197,6
29.67555,-95.353197,11
29.67555,-95.353197,11
29.669399,-95.35556,14
29.67555,-95.353197,8
29.67555,-95.353197,19
29.669399,-95.35556,15
29.67555,-95.353197,14
29.67555,-95.353197,10
29.67555,-95.353197,10
29.67555,-95.353197,13
29.74536,-95.392582,8
29.74338,-95.397142,12
29.744094,-95.396215,1
29.595321,-95.455415,11
29.743214,-95.254214,22
29.722373,-95.382081,13
29.852725,-95.307728,20
29.683646,-95.395385,8
29.693133,-95.39133,15
29.686467,-95.394874,10
29.968481,-95.43479,19
29.796824,-95.514052,19
29.803519,-95.516549,6
29.823357,-95.526439,17
29.818519,-95.526397,12
29.800222,-95.516517,10
29.818519,-95.526397,7
29.782699,-95.319402,14
29.782983,-95.335132,8
29.782989,-95.334349,14
29.746232,-95.320597,20
29.754288,-95.340399,17
29.754288,-95.340399,22
29.734256,-95.282787,18
29.735473,-95.286725,20
29.635793,-95.432889,19
29.836129,-95.432618,14
29.624287,-95.456875,7
29.767904,-95.27005,2
29.697132,-95.616084,16
29.875871,-95.368537,19
29.875586,-95.386504,13
29.875281,-95.403132,11
29.875871,-95.368537,5
29.745985,-95.467448,21
29.619788,-95.401552,8
29.670591,-95.377725,18
29.670591,-95.377725,3
29.642149,-95.458149,23
29.739953,-95.321973,17
29.751583,-95.350322,0
29.750542,-95.348617,10
29.73386,-95.300547,18
29.728828,-95.284982,21
29.735244,-95.304864,2
29.732084,-95.294672,14
29.730996,-95.291555,17
29.73642,-95.308961,20
29.759316,-95.363174,11
29.743742,-95.334179,15
29.816143,-95.332057,23
29.816143,-95.332057,3
29.816018,-95.347031,21
29.813142,-95.309789,8
29.868282,-95.499587,12
29.697565,-95.551268,13
29.824444,-95.31128,2
29.845996,-95.454359,22
29.867583,-95.373938,2
29.859846,-95.449132,16
29.859785,-95.457545,18
29.759093,-95.359123,20
29.741872,-95.372754,21
29.74422,-95.370934,9
29.747821,-95.368437,21
29.728755,-95.383178,10
29.753059,-95.363896,23
29.753059,-95.363896,14
29.753059,-95.363896,11
29.760609,-95.357931,13
29.779544,-95.345064,9
29.780545,-95.344935,17
29.712793,-95.320199,21
29.650573,-95.486407,10
29.613268,-95.234383,21
29.69674,-95.608594,9
29.69674,-95.608594,12
29.69676,-95.606108,19
30.004274,-95.294042,11
29.813142,-95.309789,18
29.732364,-95.396401,13
29.594661,-95.462011,21
29.616119,-95.444778,12
29.599717,-95.495362,18
29.600434,-95.490632,17
29.690187,-95.42369,14
29.828583,-95.388384,12
29.866444,-95.371351,13
29.649309,-95.375136,15
29.806048,-95.516139,17
29.804076,-95.388035,19
29.801032,-95.337397,12
29.804076,-95.388035,20
29.813142,-95.309789,13
29.803869,-95.373356,4
29.803869,-95.373356,3
29.803869,-95.373356,7
29.803869,-95.373356,15
29.803666,-95.372671,21
29.803869,-95.373356,23
29.803796,-95.385927,8
29.800225,-95.33148,10
29.80045,-95.313226,15
29.800464,-95.310603,11
29.800304,-95.325099,18
29.801032,-95.337397,13
29.800315,-95.324327,13
29.686119,-95.319984,0
29.866853,-95.312827,10
29.866853,-95.312827,17
29.65924,-95.29765,21
29.664249,-95.281574,16
29.792836,-95.523789,20
29.770366,-95.398434,9
29.77108,-95.408212,15
29.774891,-95.22535,3
29.815515,-95.477913,3
29.671895,-95.550937,10
29.671895,-95.550937,9
29.672751,-95.550943,11
29.672751,-95.550943,2
29.743052,-95.306176,10
29.74172,-95.306738,3
29.78863,-95.358788,9
29.673978,-95.300537,10
29.830659,-95.428548,15
29.828929,-95.436866,8
29.763738,-95.414171,8
29.716987,-95.282315,1
29.624766,-95.392327,6
29.827882,-95.476289,18
29.828234,-95.449197,6
29.832986,-95.422968,23
29.800843,-95.354466,8
29.793193,-95.354266,18
29.862659,-95.363702,12
29.860072,-95.288144,11
29.70549,-95.351452,2
29.707402,-95.37221,8
29.70549,-95.351452,19
29.813142,-95.309789,22
29.813142,-95.309789,18
29.813142,-95.309789,13
29.757735,-95.351326,10
29.729507,-95.373725,13
29.607543,-95.504241,20
29.607543,-95.504241,18
29.610391,-95.504437,12
29.715109,-95.579746,10
29.715109,-95.579746,8
29.715109,-95.579746,10
29.779954,-95.465775,7
29.671233,-95.464574,15
29.674427,-95.453164,18
29.675064,-95.443627,8
29.867004,-95.293111,15
29.813142,-95.309789,22
29.738568,-95.369069,10
29.734009,-95.372724,6
29.726196,-95.378947,1
29.724923,-95.379952,18
29.723044,-95.381434,17
29.682609,-95.339756,7
29.804091,-95.344388,7
29.743847,-95.399807,23
29.832307,-95.438419,9
29.829188,-95.443117,11
29.71475,-95.582152,14
29.71475,-95.582152,6
29.65199,-95.372743,16
30.050754,-95.240382,19
29.679768,-95.318027,8
29.705623,-95.478235,14
29.784128,-95.315238,9
29.7822,-95.315188,22
29.699185,-95.274111,16
29.699185,-95.274111,17
29.725246,-95.447051,18
29.71588,-95.476416,1
29.71588,-95.476416,21
29.650382,-95.482039,15
29.655799,-95.47801,11
29.650382,-95.482039,17
29.657905,-95.476692,15
29.657905,-95.476692,8
29.657905,-95.476692,9
29.655799,-95.47801,1
29.650382,-95.482039,6
29.640673,-95.482457,15
29.655799,-95.47801,16
29.652717,-95.481249,6
29.720143,-95.476294,17
29.721096,-95.476314,12
29.707933,-95.475727,0
29.723718,-95.47637,3
29.720143,-95.476294,23
29.705604,-95.476127,19
29.7117,-95.476199,22
29.722059,-95.476329,17
29.722059,-95.476329,10
29.7117,-95.476199,16
29.714706,-95.476242,15
29.720143,-95.476294,7
29.736602,-95.476433,21
29.733137,-95.476338,3
29.730217,-95.476261,15
29.728834,-95.47626,4
29.813142,-95.309789,20
29.925154,-95.405803,14
29.716403,-95.62385,5
29.822236,-95.450554,8
29.774984,-95.322,10
29.777203,-95.210461,2
29.674607,-95.348095,9
29.714078,-95.743381,19
29.688148,-95.565615,10
29.688148,-95.565615,2
29.688148,-95.565615,19
29.625885,-95.390309,19
29.625885,-95.390309,14
29.625885,-95.390309,9
29.625885,-95.390309,10
29.625885,-95.390309,7
29.625885,-95.390309,6
29.625885,-95.390309,20
29.980596,-95.466637,12
29.980596,-95.466637,22
29.980596,-95.466637,14
